normalizedPath,domains,repos,methods,occurrences,coverageCategory,evidence
/activity/mini/presaleActivity/changeModel/check,mid-presale,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/mini/PresaleActivityMiniController.java:98 | semir-reabam-front/packageForPresale/services/midtermPresaleApis.js:248
/activity/mini/presaleActivity/companyList,mid-presale,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/mini/PresaleActivityMiniController.java:41 | semir-reabam-front/packageForPresale/services/midtermPresaleApis.js:101
/activity/mini/presaleActivity/confirm/items,mid-presale,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/mini/PresaleActivityMiniController.java:131 | semir-reabam-front/packageForPresale/services/midtermPresaleApis.js:79
/activity/mini/presaleActivity/detail,mid-presale,backend|miniapp,GET,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/mini/PresaleActivityMiniController.java:33 | semir-reabam-front/packageForPresale/services/midtermPresaleApis.js:58
/activity/mini/presaleActivity/items/all,mid-presale,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/mini/PresaleActivityMiniController.java:66 | semir-reabam-front/packageForPresale/services/midtermPresaleApis.js:164
/activity/mini/presaleActivity/items/byOrderRule,mid-presale,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/mini/PresaleActivityMiniController.java:74 | semir-reabam-front/packageForPresale/services/midtermPresaleApis.js:185
/activity/mini/presaleActivity/orderModelList,mid-presale,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/mini/PresaleActivityMiniController.java:49 | semir-reabam-front/packageForPresale/services/midtermPresaleApis.js:122
/activity/mini/presaleActivity/queryCompanyWhiteRole,mid-presale,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/mini/PresaleActivityMiniController.java:58 | semir-reabam-front/packageForPresale/services/midtermPresaleApis.js:373
/activity/mini/presaleActivity/queryItems/byOrderId,mid-presale,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/mini/PresaleActivityMiniController.java:106 | semir-reabam-front/packageForPresale/services/midtermPresaleApis.js:227
/activity/mini/presaleActivity/rules/byOrderModel,mid-presale,backend|miniapp,GET,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/mini/PresaleActivityMiniController.java:82 | semir-reabam-front/packageForPresale/services/midtermPresaleApis.js:143
/activity/mini/presaleActivity/specList,mid-presale,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/mini/PresaleActivityMiniController.java:114 | semir-reabam-front/packageForPresale/services/midtermPresaleApis.js:270
/activity/mini/presaleActivity/submit/check,mid-presale,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/mini/PresaleActivityMiniController.java:123 | semir-reabam-front/packageForPresale/services/midtermPresaleApis.js:312
/activity/mini/supply/presale/activity/itemRel/getItemDetail,supply-presale,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/mini/SupplyPresaleActivityItemRelMiniController.java:28 | semir-reabam-front/packageForPresale/services/groupBuyApis.js:24
/activity/mini/supply/presale/activity/query/detail,supply-presale,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/mini/SupplyPresaleActivityMiniController.java:34 | semir-reabam-front/packageForPresale/services/groupBuyApis.js:6
/activity/mini/supply/presale/cfg/current,supply-presale,backend|miniapp,POST|POST(default),4,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/mini/SupplyPresaleCfgMiniController.java:27 | semir-reabam-front/custom-tab-bar/index.js:63 | semir-reabam-front/packageForPresale/pages/groupBuyingOrder/groupBuyingOrder.js:553 | semir-reabam-front/pages/presaleHome/index.js:29
/activity/mini/supply/presale/item/page,supply-presale,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/mini/SupplyPresaleItemMiniController.java:34 | semir-reabam-front/packageForPresale/services/groupBuyApis.js:12
/activity/mini/supply/presale/order/add/again,supply-presale,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/mini/SupplyPresaleOrderMiniController.java:137 | semir-reabam-front/packageForPresale/services/groupBuyApis.js:19
/activity/mini/supply/presale/order/canBeSubmitItems,supply-presale,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/mini/SupplyPresaleOrderMiniController.java:223 | semir-reabam-front/packageForPresale/services/groupBuyApis.js:26
/activity/mini/supply/presale/order/checkItems,supply-presale,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/mini/SupplyPresaleOrderMiniController.java:197 | semir-reabam-front/packageForPresale/services/groupBuyApis.js:5
/activity/mini/supply/presale/order/checkItems/applyMultiple,supply-presale,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/mini/SupplyPresaleOrderMiniController.java:214 | semir-reabam-front/packageForPresale/services/groupBuyApis.js:27
/activity/mini/supply/presale/order/checkItems/delete,supply-presale,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/mini/SupplyPresaleOrderMiniController.java:205 | semir-reabam-front/packageForPresale/services/groupBuyApis.js:25
/activity/mini/supply/presale/order/clear/failure/item,supply-presale,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/mini/SupplyPresaleOrderMiniController.java:105 | semir-reabam-front/packageForPresale/services/groupBuyApis.js:16
/activity/mini/supply/presale/order/copySupplyPresaleOrder,supply-presale,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/mini/SupplyPresaleOrderMiniController.java:232 | semir-reabam-front/packageForPresale/services/groupBuyFnApis.js:23
/activity/mini/supply/presale/order/delete,supply-presale,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/mini/SupplyPresaleOrderMiniController.java:146 | semir-reabam-front/packageForPresale/services/groupBuyApis.js:14
/activity/mini/supply/presale/order/grouping/cancel,supply-presale,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/mini/SupplyPresaleOrderMiniController.java:164 | semir-reabam-front/packageForPresale/services/groupBuyApis.js:18
/activity/mini/supply/presale/order/grouping/delete,supply-presale,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/mini/SupplyPresaleOrderMiniController.java:173 | semir-reabam-front/packageForPresale/services/groupBuyApis.js:20
/activity/mini/supply/presale/order/grouping/updateQtyById,supply-presale,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/mini/SupplyPresaleOrderMiniController.java:189 | semir-reabam-front/packageForPresale/services/groupBuyApis.js:21
/activity/mini/supply/presale/order/itemRel/getShopTotal,supply-presale,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/mini/SupplyPresaleOrderItemRelMiniController.java:28
/activity/mini/supply/presale/order/query/failure/item,supply-presale,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/mini/SupplyPresaleOrderMiniController.java:94 | semir-reabam-front/packageForPresale/services/groupBuyApis.js:15
/activity/mini/supply/presale/order/query/order/detail,supply-presale,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/mini/SupplyPresaleOrderMiniController.java:59 | semir-reabam-front/packageForPresale/services/groupBuyApis.js:22
/activity/mini/supply/presale/order/query/order/detail/item,supply-presale,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/mini/SupplyPresaleOrderMiniController.java:76 | semir-reabam-front/packageForPresale/services/groupBuyApis.js:23
/activity/mini/supply/presale/order/query/order/list,supply-presale,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/mini/SupplyPresaleOrderMiniController.java:84 | semir-reabam-front/packageForPresale/services/groupBuyApis.js:17
/activity/mini/supply/presale/order/query/waiting/order,supply-presale,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/mini/SupplyPresaleOrderMiniController.java:67 | semir-reabam-front/packageForPresale/services/groupBuyApis.js:4
/activity/mini/supply/presale/order/save,supply-presale,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/mini/SupplyPresaleOrderMiniController.java:115 | semir-reabam-front/packageForPresale/services/groupBuyApis.js:13
/activity/mini/supply/presale/order/submit,supply-presale,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/mini/SupplyPresaleOrderMiniController.java:155 | semir-reabam-front/packageForPresale/services/groupBuyApis.js:10
/activity/mini/supply/presale/order/updateQtyById,supply-presale,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/mini/SupplyPresaleOrderMiniController.java:181 | semir-reabam-front/packageForPresale/services/groupBuyApis.js:11
/activity/orderModel/{modelId},other,backend,GET,1,backend-only,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/orderModel/OrderModelController.java:52
/activity/orderModel/addOrderModel,other,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/orderModel/OrderModelController.java:81
/activity/orderModel/cpOrderModel/{modelId},other,backend,GET,1,backend-only,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/orderModel/OrderModelController.java:101
/activity/orderModel/queryOrderModel/activityPage,other,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/orderModel/OrderModelController.java:183
/activity/orderModel/queryOrderModel/companyPage,customer-org,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/orderModel/OrderModelController.java:167
/activity/orderModel/queryOrderModel/ruleItemPage,other,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/orderModel/OrderModelController.java:191
/activity/orderModel/queryOrderModel/rulePage,other,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/orderModel/OrderModelController.java:175
/activity/orderModel/queryOrderModelActivity,other,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/orderModel/OrderModelController.java:159
/activity/orderModel/queryOrderModelCompany,mid-presale|customer-org,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/orderModel/OrderModelController.java:141 | semir-reabam-admin/src/features/addPresaleActivity/services.js:35
/activity/orderModel/queryOrderModelRule,mid-presale|other,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/orderModel/OrderModelController.java:150 | semir-reabam-admin/src/features/addPresaleActivity/services.js:80
/activity/orderModel/queryPageList,other,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/orderModel/OrderModelController.java:62
/activity/orderModel/updateModelStatus,other,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/orderModel/OrderModelController.java:71
/activity/orderModel/updateOrderModel,other,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/orderModel/OrderModelController.java:91
/activity/orderModel/updateOrderModelCompany,customer-org,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/orderModel/OrderModelController.java:120
/activity/orderModel/updateOrderModelInfo,other,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/orderModel/OrderModelController.java:111
/activity/orderModel/updateOrderModelRule,other,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/orderModel/OrderModelController.java:131
/activity/orderModelCompanyRel/{id},customer-org,backend,GET,1,backend-only,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/orderModel/OrderModelCompanyRelController.java:29
/activity/orderModelRuleRel/{id},other,backend,GET,1,backend-only,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/orderModel/OrderModelRuleRelController.java:33
/activity/orderModelRuleRel/page,other,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/orderModel/OrderModelRuleRelController.java:41
/activity/orderRule/{ruleId},other,backend,GET,1,backend-only,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/orderRule/OrderRuleController.java:47
/activity/orderRule/addRule,other,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/orderRule/OrderRuleController.java:75
/activity/orderRule/bathUpdateRuleStatus,other,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/orderRule/OrderRuleController.java:65
/activity/orderRule/cpRule/{ruleId},other,backend,GET,1,backend-only,reabam-mop-b2b/reabam-service/reabam-activity/src/main/java/com/reabam/controller/orderRule/OrderRuleController.java:95
